KEY 	 ALPHA 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
origSeq_113:origSeq_125	1.0	0.8507514660882906744	0.8507514660882906744	0.736112168029931033	NA
origSeq_113:origSeq_141	1.0	0.8404953794171432421	0.8404953794171432421	0.73568776948316178075	NA
origSeq_113:origSeq_188	1.0	0.8495611954889222769	0.8495611954889222769	0.7280279038270164615	NA
origSeq_113:origSeq_138	1.0	0.87448294386737788336	0.87448294386737788336	0.72819780830563317543	NA
origSeq_113:origSeq_114	1.0	0.8583723101387764763	0.8583723101387764763	0.7307639573125814645	NA
origSeq_113:origSeq_124	1.0	0.85445666196705383623	0.85445666196705383623	0.71839070607790442703	NA
origSeq_113:origSeq_43	1.0	0.8565063998569026247	0.8565063998569026247	0.7070177640111809922	NA
origSeq_113:origSeq_192	1.0	0.86088742203400538366	0.86088742203400538366	0.7058134436979746714	NA
origSeq_113:seq5_105	1.0	0.8627056135276371047	0.8627056135276371047	0.64147134529270434804	NA
origSeq_113:seq5_161	1.0	0.8578543888739481033	0.8578543888739481033	0.65461468903675324317	NA
origSeq_113:seq5_127	1.0	0.85909733706679571676	0.85909733706679571676	0.62841590451085683436	NA
origSeq_113:seq5_97	1.0	0.86098793801735624596	0.86098793801735624596	0.61912151857628788896	NA
origSeq_113:seq5_140	1.0	0.85761483975275793005	0.85761483975275793005	0.6073397560055800766	NA
origSeq_113:seq5_193	1.0	0.8466370058126722473	0.8466370058126722473	0.64327195048904238083	NA
origSeq_113:seq5_191	1.0	0.8461324847634372409	0.8461324847634372409	0.64369290067972261297	NA
origSeq_113:seq5_188	1.0	0.84068483845451315263	0.84068483845451315263	0.6396665789155669506	NA
origSeq_113:seq5_165	1.0	0.86286610643879463464	0.86286610643879463464	0.635670843144846504	NA
origSeq_113:seq5_142	1.0	0.84664101215263107975	0.84664101215263107975	0.6238539724492649037	NA
origSeq_113:seq5_122	1.0	0.85641465845910379	0.85641465845910379	0.6262841263785789883	NA
origSeq_113:origSeq_161	0.9846153846153847	0.8441103568925920991	0.8441103568925920991	0.74303746398190773125	NA
origSeq_114:origSeq_124	1.0	0.8587080980065039143	0.8587080980065039143	0.7290425926082161849	NA
origSeq_114:origSeq_192	1.0	0.8538725840532468428	0.8538725840532468428	0.7200685159199620555	NA
origSeq_114:seq5_127	1.0	0.86087518958244428754	0.86087518958244428754	0.66158857684877151806	NA
origSeq_114:seq5_191	0.9997299000630233	0.8642352405812290281	0.8642352405812290281	0.661179813468223353	NA
origSeq_114:seq5_161	0.9999087591240876	0.8655431491939139197	0.8655431491939139197	0.66627941336695654934	NA
origSeq_114:seq5_142	0.9995472654835205	0.8677859888465770121	0.8677859888465770121	0.66082774454236155635	NA
origSeq_114:seq5_188	0.9997146932952924	0.86324784974967384415	0.86324784974967384415	0.65314659234652537535	NA
origSeq_114:origSeq_188	0.999122477121725	0.8649511807894741137	0.8649511807894741137	0.7250253854018318591	NA
origSeq_114:origSeq_43	0.9987399193548387	0.85977489061689174116	0.85977489061689174116	0.71784361939484555535	NA
origSeq_114:origSeq_125	0.998949303913843	0.8634594619217638429	0.8634594619217638429	0.72134565127119153134	NA
origSeq_114:origSeq_91	1.0	0.8616894578356731686	0.8616894578356731686	0.7186927399549742499	NA
origSeq_114:origSeq_178	0.9958321356711699	0.8594269204667671404	0.8594269204667671404	0.72076349699714590375	NA
origSeq_114:origSeq_117	0.9986365702166339	0.85572762910300700294	0.85572762910300700294	0.71906957759702397	NA
origSeq_114:origSeq_138	0.9990253411306043	0.865078761155589429	0.865078761155589429	0.7162989262303601155	NA
origSeq_114:origSeq_55	0.9956456204990789	0.86697528947914218435	0.86697528947914218435	0.7293854098130666797	NA
